TractFIPS,y_variable,y_true,y_pred,City
06073009602.0,BINGE,17.7,18.287784718016418,San Diego
06073009602.0,CSMOKING,8.9,8.818325536233479,San Diego
06073009602.0,LPA,14.7,14.457836431579024,San Diego
06073009602.0,SLEEP,31.0,33.18106035589132,San Diego
06073009602.0,MHLTH,13.4,14.19457933231003,San Diego
06073009602.0,PHLTH,9.9,8.842236227352513,San Diego
06073009602.0,ACCESS2,5.3,5.800089733678284,San Diego
06073009602.0,CHECKUP,69.0,64.94760046401943,San Diego
06073009602.0,CHOLSCREEN,89.0,85.35981655466337,San Diego
06073009602.0,DENTAL,73.2,71.42436393637747,San Diego
06037120107.0,ARTHRITIS,15.6,15.008861566133788,Los Angeles
06037120107.0,BPHIGH,26.6,25.812970286417062,Los Angeles
06037120107.0,CANCER,3.1,3.2446336168102574,Los Angeles
06037120107.0,CASTHMA,11.4,10.699189116018795,Los Angeles
06037120107.0,CHD,4.8,4.118856222822123,Los Angeles
06037120107.0,COPD,6.9,5.423106516030223,Los Angeles
06037120107.0,DIABETES,14.3,13.504949680770956,Los Angeles
06037120107.0,HIGHCHOL,32.7,32.432757382087374,Los Angeles
06037120107.0,KIDNEY,3.1,2.8312585484539685,Los Angeles
06037120107.0,OBESITY,37.6,32.76816129820656,Los Angeles
06037120107.0,STROKE,3.1,2.718290944868254,Los Angeles
06037120107.0,BINGE,14.3,14.996585862351463,Los Angeles
06037120107.0,CSMOKING,20.2,14.41889452593455,Los Angeles
06037120107.0,LPA,37.4,31.201944904947982,Los Angeles
06037120107.0,SLEEP,37.9,35.12213613306505,Los Angeles
06037120107.0,MHLTH,23.0,20.67925256386434,Los Angeles
06037120107.0,PHLTH,17.7,16.35092810559244,Los Angeles
06037120107.0,ACCESS2,34.4,27.818788937497352,Los Angeles
06037120107.0,CHECKUP,56.6,59.20881032042857,Los Angeles
06037120107.0,CHOLSCREEN,72.9,76.61989055922287,Los Angeles
06037120107.0,DENTAL,35.2,42.594849461068286,Los Angeles
17031839000.0,ARTHRITIS,11.5,11.722481190179627,Chicago
17031839000.0,BPHIGH,17.6,18.1943119723701,Chicago
17031839000.0,CANCER,3.7,4.876452591171836,Chicago
17031839000.0,CASTHMA,8.8,8.780021362031711,Chicago
17031839000.0,CHD,2.4,2.5250873034290264,Chicago
17031839000.0,COPD,2.7,2.505566373028014,Chicago
17031839000.0,DIABETES,5.2,6.2881250292506605,Chicago
17031839000.0,HIGHCHOL,22.0,22.868896639650757,Chicago
17031839000.0,KIDNEY,1.7,1.788735359072025,Chicago
17031839000.0,OBESITY,24.1,23.568504441998275,Chicago
17031839000.0,STROKE,1.4,1.6557147312707228,Chicago
17031839000.0,BINGE,21.7,21.820837404632847,Chicago
17031839000.0,CSMOKING,8.3,6.687693707639728,Chicago
17031839000.0,LPA,16.3,15.34259816522246,Chicago
17031839000.0,SLEEP,29.9,28.897056842700117,Chicago
17031839000.0,MHLTH,13.6,12.378411052826973,Chicago
17031839000.0,PHLTH,6.2,6.3877220445791565,Chicago
17031839000.0,ACCESS2,5.3,5.935599631420523,Chicago
17031839000.0,CHECKUP,71.9,71.65167520112146,Chicago
17031839000.0,CHOLSCREEN,78.5,79.13593480755165,Chicago
17031839000.0,DENTAL,71.1,73.96592813870961,Chicago
06037139502.0,ARTHRITIS,22.7,19.918807335749236,Los Angeles
06037139502.0,BPHIGH,28.9,31.918314587447302,Los Angeles
06037139502.0,CANCER,7.7,5.083774157190934,Los Angeles
06037139502.0,CASTHMA,9.5,10.23782426160449,Los Angeles
06037139502.0,CHD,5.3,4.791321506271749,Los Angeles
06037139502.0,COPD,5.5,5.369764193396821,Los Angeles
06037139502.0,DIABETES,9.2,13.659034479907936,Los Angeles
06037139502.0,HIGHCHOL,37.7,34.99864558197686,Los Angeles
06037139502.0,KIDNEY,3.0,3.3826362098638767,Los Angeles
06037139502.0,OBESITY,25.4,32.90378817480322,Los Angeles
06037139502.0,STROKE,2.9,3.362109967144748,Los Angeles
06037139502.0,BINGE,15.8,14.438557997473794,Los Angeles
06037139502.0,CSMOKING,9.5,12.965214789506101,Los Angeles
06037139502.0,LPA,15.1,24.164558860449947,Los Angeles
06037139502.0,SLEEP,29.7,35.59945918698295,Los Angeles
06037139502.0,MHLTH,13.8,16.893343603958886,Los Angeles
06037139502.0,PHLTH,10.3,13.13012401653726,Los Angeles
06037139502.0,ACCESS2,5.2,13.490258434145376,Los Angeles
06037139502.0,CHECKUP,66.4,65.80230240672346,Los Angeles
06037139502.0,CHOLSCREEN,89.7,84.92364236794802,Los Angeles
06037139502.0,DENTAL,70.8,56.532859395636464,Los Angeles
06037207502.0,ARTHRITIS,24.4,14.249565961610337,Los Angeles
06037207502.0,BPHIGH,40.6,24.403022595722135,Los Angeles
06037207502.0,CANCER,8.1,3.8012191569480436,Los Angeles
06037207502.0,CASTHMA,7.7,9.184752878937074,Los Angeles
06037207502.0,CHD,9.5,3.622344196883836,Los Angeles
06037207502.0,COPD,6.6,4.150520055370332,Los Angeles
06037207502.0,DIABETES,21.0,8.821143567750392,Los Angeles
06037207502.0,HIGHCHOL,46.1,30.583569576211804,Los Angeles
06037207502.0,KIDNEY,5.2,2.3311437946823017,Los Angeles
06037207502.0,OBESITY,19.6,24.957244124692586,Los Angeles
06037207502.0,STROKE,5.4,2.1937632084949454,Los Angeles
06037207502.0,BINGE,8.5,16.428819059375176,Los Angeles
06037207502.0,CSMOKING,9.4,10.93151870731472,Los Angeles
06037207502.0,LPA,29.9,20.030654098786492,Los Angeles
06037207502.0,SLEEP,30.4,33.20246695808576,Los Angeles
06037207502.0,MHLTH,12.1,15.617000076277684,Los Angeles
06037207502.0,PHLTH,12.5,9.418566311084287,Los Angeles
06037207502.0,ACCESS2,11.1,8.60392733052157,Los Angeles
06037207502.0,CHECKUP,71.6,60.32241930020438,Los Angeles
06037207502.0,CHOLSCREEN,87.4,81.84919773157182,Los Angeles
06037207502.0,DENTAL,53.7,63.768698657606514,Los Angeles
06037211802.0,ARTHRITIS,12.9,14.38844062520439,Los Angeles
06037211802.0,BPHIGH,23.3,21.496820366750637,Los Angeles
06037211802.0,CANCER,3.4,3.75457476212093,Los Angeles
06037211802.0,CASTHMA,8.4,9.18817096706322,Los Angeles
06037211802.0,CHD,3.3,3.4302153570337715,Los Angeles
06037211802.0,COPD,3.5,3.936562315419473,Los Angeles
06037211802.0,DIABETES,10.7,7.917972014015088,Los Angeles
06037211802.0,HIGHCHOL,32.8,30.334775688061935,Los Angeles
06037211802.0,KIDNEY,2.3,2.188001136097345,Los Angeles
06037211802.0,OBESITY,23.5,25.094555763630833,Los Angeles
06037211802.0,STROKE,2.1,1.7472635507745473,Los Angeles
06037211802.0,BINGE,13.6,16.841786392608366,Los Angeles
06037211802.0,CSMOKING,10.9,11.07877433934646,Los Angeles
06037211802.0,LPA,21.9,20.749838479133725,Los Angeles
06037211802.0,SLEEP,34.5,32.68518220399182,Los Angeles
06037211802.0,MHLTH,14.7,16.387544643520805,Los Angeles
06037211802.0,PHLTH,9.4,8.549757856431368,Los Angeles
06037211802.0,ACCESS2,11.7,8.63096587901093,Los Angeles
06037211802.0,CHECKUP,60.4,60.10750927913374,Los Angeles
06037211802.0,CHOLSCREEN,83.4,82.11995830666358,Los Angeles
06037211802.0,DENTAL,56.7,58.898904154307004,Los Angeles
36005033000.0,ARTHRITIS,18.7,17.995463955589567,New York
36005033000.0,BPHIGH,30.0,30.883818565646006,New York
36005033000.0,CANCER,5.0,3.935221759673797,New York
36005033000.0,CASTHMA,11.8,13.454705651956452,New York
36005033000.0,CHD,5.8,6.186357067329281,New York
36005033000.0,COPD,6.8,7.404251745447704,New York
36005033000.0,DIABETES,12.6,15.239548600304484,New York
36005033000.0,HIGHCHOL,30.4,30.564283075502274,New York
36005033000.0,KIDNEY,3.3,3.876821200328445,New York
36005033000.0,OBESITY,32.0,36.991475405150005,New York
36005033000.0,STROKE,3.3,3.4879474374059045,New York
36005033000.0,BINGE,15.0,13.152047143443587,New York
36005033000.0,CSMOKING,17.1,21.489046978750324,New York
36005033000.0,LPA,33.1,42.81873585348112,New York
36005033000.0,SLEEP,35.4,37.417106646134705,New York
36005033000.0,MHLTH,17.0,20.497092785045176,New York
36005033000.0,PHLTH,12.9,16.150447035920294,New York
36005033000.0,ACCESS2,14.2,21.346835845922445,New York
36005033000.0,CHECKUP,75.6,75.3400229902933,New York
36005033000.0,CHOLSCREEN,83.5,80.45761354398078,New York
36005033000.0,DENTAL,57.4,47.720252782660495,New York
42101023500.0,ARTHRITIS,26.8,24.3625524238274,Philadelphia
42101023500.0,BPHIGH,33.0,28.89092486556028,Philadelphia
42101023500.0,CANCER,7.7,6.821670715334561,Philadelphia
42101023500.0,CASTHMA,11.1,10.64158866764919,Philadelphia
42101023500.0,CHD,5.7,5.097761448060043,Philadelphia
42101023500.0,COPD,5.3,4.805731284733272,Philadelphia
42101023500.0,DIABETES,10.6,8.549772211029724,Philadelphia
42101023500.0,HIGHCHOL,33.2,29.60454640491251,Philadelphia
42101023500.0,KIDNEY,3.3,2.7171449045732974,Philadelphia
42101023500.0,OBESITY,27.5,22.85489554778785,Philadelphia
42101023500.0,STROKE,3.4,2.6749077578028606,Philadelphia
42101023500.0,BINGE,16.9,18.476895481161844,Philadelphia
42101023500.0,CSMOKING,11.6,10.859967600589586,Philadelphia
42101023500.0,LPA,20.6,18.45595120500669,Philadelphia
42101023500.0,SLEEP,33.4,31.085236818750992,Philadelphia
42101023500.0,MHLTH,13.8,12.614410350950877,Philadelphia
42101023500.0,PHLTH,10.2,8.790793665366559,Philadelphia
42101023500.0,ACCESS2,4.4,5.713965610058353,Philadelphia
42101023500.0,CHECKUP,79.0,74.92403600945731,Philadelphia
42101023500.0,CHOLSCREEN,90.6,86.9621497531556,Philadelphia
42101023500.0,DENTAL,73.2,73.47810662299536,Philadelphia
36061005700.0,ARTHRITIS,16.8,13.197428831121933,New York
36061005700.0,BPHIGH,19.8,15.083234049416056,New York
36061005700.0,CANCER,6.6,4.594932826722425,New York
36061005700.0,CASTHMA,9.1,9.269357171493631,New York
36061005700.0,CHD,3.4,2.5155185979220023,New York
36061005700.0,COPD,2.9,3.7673480917200703,New York
36061005700.0,DIABETES,4.9,5.2356880787653015,New York
36061005700.0,HIGHCHOL,31.9,26.44532830866235,New York
36061005700.0,KIDNEY,2.0,1.4971652249452376,New York
36061005700.0,OBESITY,15.1,16.35208007092325,New York
36061005700.0,STROKE,1.6,1.0312307517262067,New York
36061005700.0,BINGE,23.7,23.95663231751789,New York
36061005700.0,CSMOKING,6.0,8.451012133521784,New York
36061005700.0,LPA,11.0,20.33794594167893,New York
36061005700.0,SLEEP,26.5,30.454083536374203,New York
36061005700.0,MHLTH,11.4,15.879553145450359,New York
36061005700.0,PHLTH,5.6,7.548891774429626,New York
36061005700.0,ACCESS2,2.6,5.528986842267769,New York
36061005700.0,CHECKUP,73.4,70.12856331753447,New York
36061005700.0,CHOLSCREEN,90.5,84.94013952643235,New York
36061005700.0,DENTAL,81.0,70.41572839128108,New York
36047010100.0,ARTHRITIS,13.9,15.500350756638303,New York
36047010100.0,BPHIGH,19.9,20.794138086160533,New York
36047010100.0,CANCER,3.8,4.092453886053436,New York
36047010100.0,CASTHMA,9.6,9.24311467072518,New York
36047010100.0,CHD,3.6,3.477509122013443,New York
36047010100.0,COPD,4.0,3.8889949847287526,New York
36047010100.0,DIABETES,8.4,9.362951721058286,New York
36047010100.0,HIGHCHOL,30.1,29.47708283693871,New York
36047010100.0,KIDNEY,2.3,2.4816501882632114,New York
36047010100.0,OBESITY,25.3,25.648268276911637,New York
36047010100.0,STROKE,2.0,2.014082768512597,New York
36047010100.0,BINGE,20.2,17.971851626578864,New York
36047010100.0,CSMOKING,12.2,13.172494722008592,New York
36047010100.0,LPA,26.5,25.131217314101796,New York
36047010100.0,SLEEP,33.5,35.648457464521904,New York
36047010100.0,MHLTH,15.8,15.039472637656987,New York
36047010100.0,PHLTH,9.4,8.799270601610278,New York
36047010100.0,ACCESS2,15.0,11.126399250231637,New York
36047010100.0,CHECKUP,70.8,71.66885070806906,New York
36047010100.0,CHOLSCREEN,84.3,83.5782158354032,New York
36047010100.0,DENTAL,59.1,59.1958063036705,New York
42101000402.0,ARTHRITIS,27.7,20.44633077218828,Philadelphia
42101000402.0,BPHIGH,30.2,23.793816386280447,Philadelphia
42101000402.0,CANCER,10.7,6.140747543650328,Philadelphia
42101000402.0,CASTHMA,9.1,10.004326611645574,Philadelphia
42101000402.0,CHD,6.6,4.7298721764986835,Philadelphia
42101000402.0,COPD,4.9,4.968567293356494,Philadelphia
42101000402.0,DIABETES,8.3,7.794591621545912,Philadelphia
42101000402.0,HIGHCHOL,34.8,25.185485091286527,Philadelphia
42101000402.0,KIDNEY,3.5,2.3389552215456395,Philadelphia
42101000402.0,OBESITY,19.2,20.914471912053568,Philadelphia
42101000402.0,STROKE,3.2,2.391951310701659,Philadelphia
42101000402.0,BINGE,15.8,20.124266746770196,Philadelphia
42101000402.0,CSMOKING,7.1,11.292932930324064,Philadelphia
42101000402.0,LPA,18.3,17.553677111001473,Philadelphia
42101000402.0,SLEEP,26.9,32.02469565972425,Philadelphia
42101000402.0,MHLTH,11.5,14.591435273912143,Philadelphia
42101000402.0,PHLTH,8.6,7.376577393081916,Philadelphia
42101000402.0,ACCESS2,4.1,5.920346074685093,Philadelphia
42101000402.0,CHECKUP,78.5,71.75974069160479,Philadelphia
42101000402.0,CHOLSCREEN,89.8,82.22924635066843,Philadelphia
42101000402.0,DENTAL,77.6,71.07113049810614,Philadelphia
24510270802.0,ARTHRITIS,24.9,29.231983698200878,Baltimore
24510270802.0,BPHIGH,37.2,42.37455262835412,Baltimore
24510270802.0,CANCER,4.9,6.246673383105595,Baltimore
24510270802.0,CASTHMA,13.1,12.950239243324221,Baltimore
24510270802.0,CHD,4.4,6.920226293211777,Baltimore
24510270802.0,COPD,5.6,7.316304412487754,Baltimore
24510270802.0,DIABETES,12.4,16.03029620046024,Baltimore
24510270802.0,HIGHCHOL,30.2,34.478877812583455,Baltimore
24510270802.0,KIDNEY,3.2,4.337904300779187,Baltimore
24510270802.0,OBESITY,39.0,37.66974484822907,Baltimore
24510270802.0,STROKE,3.7,4.836387654304665,Baltimore
24510270802.0,BINGE,14.9,11.84412917269842,Baltimore
24510270802.0,CSMOKING,18.1,20.038834714691816,Baltimore
24510270802.0,LPA,27.8,29.12631149018794,Baltimore
24510270802.0,SLEEP,43.3,43.51704598524464,Baltimore
24510270802.0,MHLTH,18.1,17.66860198480985,Baltimore
24510270802.0,PHLTH,11.2,11.66283272375953,Baltimore
24510270802.0,ACCESS2,9.7,10.802859374160771,Baltimore
24510270802.0,CHECKUP,76.0,76.26474616091757,Baltimore
24510270802.0,CHOLSCREEN,87.5,89.53763924929173,Baltimore
24510270802.0,DENTAL,55.7,55.014610056330405,Baltimore
06037229410.0,ARTHRITIS,16.7,16.409391321100276,Los Angeles
06037229410.0,BPHIGH,28.8,26.301647109140713,Los Angeles
06037229410.0,CANCER,3.2,3.8966458777532504,Los Angeles
06037229410.0,CASTHMA,11.9,10.103653972145123,Los Angeles
06037229410.0,CHD,5.1,4.487630598959743,Los Angeles
06037229410.0,COPD,6.9,5.25129026624711,Los Angeles
06037229410.0,DIABETES,15.4,12.567935565034995,Los Angeles
06037229410.0,HIGHCHOL,33.4,33.20899007493225,Los Angeles
06037229410.0,KIDNEY,3.5,2.994800298726158,Los Angeles
06037229410.0,OBESITY,38.7,32.031030502633605,Los Angeles
06037229410.0,STROKE,3.6,2.894210143679899,Los Angeles
06037229410.0,BINGE,14.4,15.40424589127259,Los Angeles
06037229410.0,CSMOKING,19.8,14.546908347829824,Los Angeles
06037229410.0,LPA,36.2,26.856352174679056,Los Angeles
06037229410.0,SLEEP,38.5,34.77963942112989,Los Angeles
06037229410.0,MHLTH,22.4,18.7663538174499,Los Angeles
06037229410.0,PHLTH,18.0,13.818429074792808,Los Angeles
06037229410.0,ACCESS2,33.2,23.2065376907298,Los Angeles
06037229410.0,CHECKUP,58.0,59.67912123907269,Los Angeles
06037229410.0,CHOLSCREEN,75.2,79.17796691271268,Los Angeles
06037229410.0,DENTAL,37.0,50.70488386694574,Los Angeles
17031070500.0,ARTHRITIS,13.5,13.857359342323678,Chicago
17031070500.0,BPHIGH,18.5,23.277344072858018,Chicago
17031070500.0,CANCER,5.3,3.972363873800596,Chicago
17031070500.0,CASTHMA,8.1,9.292613817124538,Chicago
17031070500.0,CHD,3.1,3.8236885501709557,Chicago
17031070500.0,COPD,2.8,4.464201725716842,Chicago
17031070500.0,DIABETES,4.8,9.497034223801831,Chicago
17031070500.0,HIGHCHOL,23.6,25.954963113815488,Chicago
17031070500.0,KIDNEY,2.0,2.327945943872318,Chicago
17031070500.0,OBESITY,22.2,29.989461724472758,Chicago
17031070500.0,STROKE,1.7,2.0428167851042764,Chicago
17031070500.0,BINGE,23.1,18.61733482478687,Chicago
17031070500.0,CSMOKING,7.3,11.685845951354038,Chicago
17031070500.0,LPA,14.9,23.09288743791554,Chicago
17031070500.0,SLEEP,26.8,32.0483982500137,Chicago
17031070500.0,MHLTH,11.9,14.886560423517874,Chicago
17031070500.0,PHLTH,5.9,9.333895765566432,Chicago
17031070500.0,ACCESS2,4.8,11.833243986130684,Chicago
17031070500.0,CHECKUP,72.4,72.42921297978322,Chicago
17031070500.0,CHOLSCREEN,81.3,78.0443254474421,Chicago
17031070500.0,DENTAL,75.8,58.18277022353107,Chicago
36047008000.0,ARTHRITIS,14.4,15.345427923779779,New York
36047008000.0,BPHIGH,21.5,24.36904007089612,New York
36047008000.0,CANCER,4.1,4.136289551586545,New York
36047008000.0,CASTHMA,9.1,9.656659945894589,New York
36047008000.0,CHD,4.1,3.610049542458483,New York
36047008000.0,COPD,3.7,4.2291657097284325,New York
36047008000.0,DIABETES,10.1,10.665075400536505,New York
36047008000.0,HIGHCHOL,32.4,31.652511543488938,New York
36047008000.0,KIDNEY,2.7,2.679663548629608,New York
36047008000.0,OBESITY,24.9,25.280612149410757,New York
36047008000.0,STROKE,2.3,2.3175610486256404,New York
36047008000.0,BINGE,18.9,18.169073707034013,New York
36047008000.0,CSMOKING,11.0,11.471285354252343,New York
36047008000.0,LPA,28.6,26.38067734522829,New York
36047008000.0,SLEEP,32.9,37.56062648360163,New York
36047008000.0,MHLTH,14.5,15.074017819812973,New York
36047008000.0,PHLTH,9.8,9.505142035593899,New York
36047008000.0,ACCESS2,17.6,12.08857775266259,New York
36047008000.0,CHECKUP,71.7,74.28979917724703,New York
36047008000.0,CHOLSCREEN,85.4,85.1855777118447,New York
36047008000.0,DENTAL,58.7,55.38789897773354,New York
47157000100.0,ARTHRITIS,13.1,19.110516117410466,Memphis
47157000100.0,BPHIGH,20.9,28.95971644043022,Memphis
47157000100.0,CANCER,3.4,5.30161882426512,Memphis
47157000100.0,CASTHMA,9.0,11.042379936792274,Memphis
47157000100.0,CHD,2.3,4.688224183555738,Memphis
47157000100.0,COPD,2.8,5.911677647312955,Memphis
47157000100.0,DIABETES,5.5,9.62499356121971,Memphis
47157000100.0,HIGHCHOL,23.5,28.50974297282036,Memphis
47157000100.0,KIDNEY,1.5,2.6219071712240396,Memphis
47157000100.0,OBESITY,25.9,28.658610866493603,Memphis
47157000100.0,STROKE,1.2,2.923437374628658,Memphis
47157000100.0,BINGE,20.1,15.956058277370717,Memphis
47157000100.0,CSMOKING,9.0,15.566288312774798,Memphis
47157000100.0,LPA,14.4,24.781917906527454,Memphis
47157000100.0,SLEEP,27.6,34.46492048957465,Memphis
47157000100.0,MHLTH,15.3,19.97163376434281,Memphis
47157000100.0,PHLTH,6.4,11.189845276453756,Memphis
47157000100.0,ACCESS2,6.0,14.205451795458645,Memphis
47157000100.0,CHECKUP,72.9,74.3286457331302,Memphis
47157000100.0,CHOLSCREEN,85.0,80.09057713497292,Memphis
47157000100.0,DENTAL,72.3,60.109537673110886,Memphis
17031222500.0,ARTHRITIS,11.4,12.162379033527,Chicago
17031222500.0,BPHIGH,18.8,19.516584707981515,Chicago
17031222500.0,CANCER,3.2,4.181578498815984,Chicago
17031222500.0,CASTHMA,8.7,8.704116210322784,Chicago
17031222500.0,CHD,2.7,2.530648730372829,Chicago
17031222500.0,COPD,2.9,2.6700006933633116,Chicago
17031222500.0,DIABETES,7.4,5.8596796672946185,Chicago
17031222500.0,HIGHCHOL,23.5,23.270697721690397,Chicago
17031222500.0,KIDNEY,2.0,1.9734473199921143,Chicago
17031222500.0,OBESITY,30.6,26.26496836200298,Chicago
17031222500.0,STROKE,1.6,1.4040561966838434,Chicago
17031222500.0,BINGE,21.0,22.388234680212307,Chicago
17031222500.0,CSMOKING,10.7,9.457763999996374,Chicago
17031222500.0,LPA,23.7,19.395550629847413,Chicago
17031222500.0,SLEEP,31.3,29.356715815195056,Chicago
17031222500.0,MHLTH,14.0,13.700472746069567,Chicago
17031222500.0,PHLTH,8.3,7.384692280071616,Chicago
17031222500.0,ACCESS2,13.4,10.76098215565059,Chicago
17031222500.0,CHECKUP,71.3,71.06519039745886,Chicago
17031222500.0,CHOLSCREEN,77.9,79.48639923343924,Chicago
17031222500.0,DENTAL,63.9,67.53032060987786,Chicago
36047016900.0,ARTHRITIS,15.7,17.721153878969616,New York
36047016900.0,BPHIGH,20.7,23.45186670035379,New York
36047016900.0,CANCER,5.5,5.905423891754733,New York
36047016900.0,CASTHMA,9.1,9.090563677553224,New York
36047016900.0,CHD,3.7,4.349737323820565,New York
36047016900.0,COPD,3.3,4.102978644195743,New York
36047016900.0,DIABETES,7.0,8.311578240022971,New York
36047016900.0,HIGHCHOL,31.7,32.911027927060736,New York
36047016900.0,KIDNEY,2.3,2.341285236115237,New York
36047016900.0,OBESITY,20.1,22.75411251258401,New York
36047016900.0,STROKE,1.9,2.3428865940353747,New York
36047016900.0,BINGE,19.8,18.26206255733904,New York
36047016900.0,CSMOKING,8.1,8.491244683965208,New York
36047016900.0,LPA,17.3,21.353821444191077,New York
36047016900.0,SLEEP,29.6,30.202759074445662,New York
36047016900.0,MHLTH,12.7,12.898938873320434,New York
36047016900.0,PHLTH,6.9,7.762012443380774,New York
36047016900.0,ACCESS2,5.4,6.19394566293203,New York
36047016900.0,CHECKUP,74.4,76.21247178950304,New York
36047016900.0,CHOLSCREEN,89.4,89.41901401131423,New York
36047016900.0,DENTAL,72.5,68.04666197144338,New York
36085014605.0,ARTHRITIS,24.5,23.155147823372882,New York
36085014605.0,BPHIGH,29.4,29.47555585938323,New York
36085014605.0,CANCER,7.4,7.411819786895465,New York
36085014605.0,CASTHMA,10.0,9.436720880455685,New York
36085014605.0,CHD,5.1,5.182465230664217,New York
36085014605.0,COPD,6.0,5.895826908788625,New York
36085014605.0,DIABETES,9.8,10.334756900526578,New York
36085014605.0,HIGHCHOL,34.2,35.0935391744192,New York
36085014605.0,KIDNEY,2.7,2.6547822452336876,New York
36085014605.0,OBESITY,31.1,28.367144318140085,New York
36085014605.0,STROKE,2.5,2.4282702115535075,New York
36085014605.0,BINGE,16.3,15.526341889196534,New York
36085014605.0,CSMOKING,14.8,12.539287589148316,New York
36085014605.0,LPA,21.5,21.579693335547034,New York
36085014605.0,SLEEP,34.9,33.06846479403317,New York
36085014605.0,MHLTH,13.5,12.630687962567228,New York
36085014605.0,PHLTH,9.2,8.783849118348519,New York
36085014605.0,ACCESS2,5.0,5.1028274383051615,New York
36085014605.0,CHECKUP,77.3,77.26551995137406,New York
36085014605.0,CHOLSCREEN,88.5,90.01931682888188,New York
36085014605.0,DENTAL,69.7,70.93849274580562,New York
36081026902.0,ARTHRITIS,14.8,19.830422761430704,New York
36081026902.0,BPHIGH,25.5,29.365321972888797,New York
36081026902.0,CANCER,3.8,5.552986645323979,New York
36081026902.0,CASTHMA,8.0,11.16123095017637,New York
36081026902.0,CHD,4.1,5.473211880739537,New York
36081026902.0,COPD,3.8,6.6543432170775905,New York
36081026902.0,DIABETES,13.1,13.33285494730758,New York
36081026902.0,HIGHCHOL,34.1,31.853005028491523,New York
36081026902.0,KIDNEY,2.5,3.57371096218686,New York
36081026902.0,OBESITY,24.2,28.367147732893073,New York
36081026902.0,STROKE,2.3,3.373940764662104,New York
36081026902.0,BINGE,13.4,14.776730686638556,New York
36081026902.0,CSMOKING,12.2,14.431423867961339,New York
36081026902.0,LPA,33.0,32.28804935813793,New York
36081026902.0,SLEEP,36.0,35.321191361464756,New York
36081026902.0,MHLTH,12.8,15.902010432242102,New York
36081026902.0,PHLTH,9.5,13.054849267954381,New York
36081026902.0,ACCESS2,12.9,11.938099243430841,New York
36081026902.0,CHECKUP,76.1,76.59848214556578,New York
36081026902.0,CHOLSCREEN,85.8,86.74878865156323,New York
36081026902.0,DENTAL,55.5,55.254783939394656,New York
36081040900.0,ARTHRITIS,13.2,19.26232509643339,New York
36081040900.0,BPHIGH,23.1,29.502737606637126,New York
36081040900.0,CANCER,2.8,5.046614112042518,New York
36081040900.0,CASTHMA,10.1,10.666516680854565,New York
36081040900.0,CHD,4.0,5.95240248578753,New York
36081040900.0,COPD,4.7,6.5753421312560825,New York
36081040900.0,DIABETES,11.9,15.714385849899484,New York
36081040900.0,HIGHCHOL,29.3,36.3880109249862,New York
36081040900.0,KIDNEY,2.6,3.1257649636282894,New York
36081040900.0,OBESITY,34.3,29.471313241181743,New York
36081040900.0,STROKE,2.3,3.5793908473582206,New York
36081040900.0,BINGE,17.5,13.858914404609232,New York
36081040900.0,CSMOKING,17.6,18.422914241693782,New York
36081040900.0,LPA,41.3,37.302991441386666,New York
36081040900.0,SLEEP,37.6,37.14447985967187,New York
36081040900.0,MHLTH,18.2,17.232996408512992,New York
36081040900.0,PHLTH,13.3,12.476484803370445,New York
36081040900.0,ACCESS2,30.8,16.651585832967637,New York
36081040900.0,CHECKUP,71.1,75.36278577666133,New York
36081040900.0,CHOLSCREEN,77.8,84.27945211138945,New York
36081040900.0,DENTAL,42.5,47.26029126896819,New York
25025070600.0,ARTHRITIS,15.9,14.05278098718083,Boston
25025070600.0,BPHIGH,19.6,17.210237363412684,Boston
25025070600.0,CANCER,5.4,4.478891036437238,Boston
25025070600.0,CASTHMA,9.3,10.29948591805166,Boston
25025070600.0,CHD,3.0,3.196411906622114,Boston
25025070600.0,COPD,2.8,3.5962882837038084,Boston
25025070600.0,DIABETES,4.8,5.512995256170621,Boston
25025070600.0,HIGHCHOL,27.4,26.272183975804737,Boston
25025070600.0,KIDNEY,1.8,1.5384373193195073,Boston
25025070600.0,OBESITY,19.5,18.147140566543328,Boston
25025070600.0,STROKE,1.4,1.1504861387691663,Boston
25025070600.0,BINGE,23.6,23.70562212567451,Boston
25025070600.0,CSMOKING,6.5,8.529475847045507,Boston
25025070600.0,LPA,11.6,14.725367056603828,Boston
25025070600.0,SLEEP,27.4,27.532508077144232,Boston
25025070600.0,MHLTH,11.8,13.624056439013895,Boston
25025070600.0,PHLTH,5.4,5.882008307419977,Boston
25025070600.0,ACCESS2,2.2,4.552302660994533,Boston
25025070600.0,CHECKUP,69.7,68.50417860277798,Boston
25025070600.0,CHOLSCREEN,88.9,83.95854717768889,Boston
25025070600.0,DENTAL,80.2,78.17160335831008,Boston
06037238320.0,ARTHRITIS,17.8,16.078220345901297,Los Angeles
06037238320.0,BPHIGH,30.9,28.4532964810038,Los Angeles
06037238320.0,CANCER,3.4,3.3701790146531128,Los Angeles
06037238320.0,CASTHMA,12.4,11.43444625132318,Los Angeles
06037238320.0,CHD,5.1,4.650404388121484,Los Angeles
06037238320.0,COPD,7.1,6.050564062103984,Los Angeles
06037238320.0,DIABETES,15.5,14.577722579412745,Los Angeles
06037238320.0,HIGHCHOL,32.3,32.7626945303585,Los Angeles
06037238320.0,KIDNEY,3.5,3.2518521906700246,Los Angeles
